x, y, z, c
-0.19999993,7.4505806e-8,-0.4999999 ,18504
-9.999993e-2,7.4505806e-8,-0.4999999 ,18761
7.4505806e-8,7.4505806e-8,-0.4999999 ,1799
0.100000076,7.4505806e-8,-0.4999999 ,15163
0.20000008,7.4505806e-8,-0.4999999 ,18504
0.30000007,7.4505806e-8,-0.4999999 ,65792
0.40000007,7.4505806e-8,-0.4999999 ,65792
0.50000006,7.4505806e-8,-0.4999999 ,65792
0.6000001,7.4505806e-8,-0.4999999 ,12336
0.7000001,7.4505806e-8,-0.4999999 ,1542
0.80000013,7.4505806e-8,-0.4999999 ,1285
0.90000015,7.4505806e-8,-0.4999999 ,1028
1.0000001,7.4505806e-8,-0.4999999 ,1028
-1.0,0.100000076,-0.4999999 ,1028
-0.9,0.100000076,-0.4999999 ,1028
-0.79999995,0.100000076,-0.4999999 ,1285
-0.39999992,7.4505806e-8,-0.4999999 ,65792
-0.29999992,7.4505806e-8,-0.4999999 ,65792
-0.19999993,7.4505806e-8,-0.4999999 ,18504
-9.999993e-2,7.4505806e-8,-0.4999999 ,18761
7.4505806e-8,7.4505806e-8,-0.4999999 ,1799
0.100000076,7.4505806e-8,-0.4999999 ,15163
0.20000008,7.4505806e-8,-0.4999999 ,18504
0.30000007,7.4505806e-8,-0.4999999 ,65792
0.40000007,7.4505806e-8,-0.4999999 ,65792
0.80000013,-9.999993e-2,-0.4999999 ,1285
0.90000015,-9.999993e-2,-0.4999999 ,1028
1.0000001,-9.999993e-2,-0.4999999 ,1028
-1.0,7.4505806e-8,-0.4999999 ,1028
-0.9,7.4505806e-8,-0.4999999 ,1028
-0.79999995,7.4505806e-8,-0.4999999 ,1285
-0.6999999,7.4505806e-8,-0.4999999 ,1542
-0.5999999,7.4505806e-8,-0.4999999 ,12336
-0.4999999,7.4505806e-8,-0.4999999 ,65792
0.80000013,-9.999993e-2,-0.4999999 ,1285
0.90000015,-9.999993e-2,-0.4999999 ,1028
1.0000001,-9.999993e-2,-0.4999999 ,1028
-1.0,7.4505806e-8,-0.4999999 ,1028
-0.9,7.4505806e-8,-0.4999999 ,1028
-0.79999995,7.4505806e-8,-0.4999999 ,1285
-0.6999999,7.4505806e-8,-0.4999999 ,1542
-0.5999999,7.4505806e-8,-0.4999999 ,12336
-0.4999999,7.4505806e-8,-0.4999999 ,65792
-9.999993e-2,-9.999993e-2,-0.4999999 ,2056
7.4505806e-8,-9.999993e-2,-0.4999999 ,1799
0.100000076,-9.999993e-2,-0.4999999 ,2056
0.20000008,-9.999993e-2,-0.4999999 ,65792
0.30000007,-9.999993e-2,-0.4999999 ,65792
0.40000007,-9.999993e-2,-0.4999999 ,65792
0.50000006,-9.999993e-2,-0.4999999 ,65792
0.6000001,-9.999993e-2,-0.4999999 ,5654
0.7000001,-9.999993e-2,-0.4999999 ,1799
-9.999993e-2,-9.999993e-2,-0.4999999 ,2056
7.4505806e-8,-9.999993e-2,-0.4999999 ,1799
0.100000076,-9.999993e-2,-0.4999999 ,2056
0.20000008,-9.999993e-2,-0.4999999 ,65792
0.30000007,-9.999993e-2,-0.4999999 ,65792
0.40000007,-9.999993e-2,-0.4999999 ,65792
0.50000006,-9.999993e-2,-0.4999999 ,65792
0.6000001,-9.999993e-2,-0.4999999 ,5654
0.7000001,-9.999993e-2,-0.4999999 ,1799
-1.0,-9.999993e-2,-0.4999999 ,1028
-0.9,-9.999993e-2,-0.4999999 ,1028
-0.79999995,-9.999993e-2,-0.4999999 ,1285
-0.6999999,-9.999993e-2,-0.4999999 ,1799
-0.5999999,-9.999993e-2,-0.4999999 ,5654
-0.4999999,-9.999993e-2,-0.4999999 ,65792
-0.39999992,-9.999993e-2,-0.4999999 ,65792
-0.29999992,-9.999993e-2,-0.4999999 ,65792
-0.19999993,-9.999993e-2,-0.4999999 ,24929
-1.0,-9.999993e-2,-0.4999999 ,1028
-0.9,-9.999993e-2,-0.4999999 ,1028
-0.79999995,-9.999993e-2,-0.4999999 ,1285
-0.6999999,-9.999993e-2,-0.4999999 ,1799
-0.5999999,-9.999993e-2,-0.4999999 ,5654
-0.4999999,-9.999993e-2,-0.4999999 ,65792
-0.39999992,-9.999993e-2,-0.4999999 ,65792
-0.29999992,-9.999993e-2,-0.4999999 ,65792
-0.19999993,-9.999993e-2,-0.4999999 ,24929
0.20000008,-0.19999993,-0.4999999 ,65792
0.30000007,-0.19999993,-0.4999999 ,65792
0.40000007,-0.19999993,-0.4999999 ,65792
0.50000006,-0.19999993,-0.4999999 ,65792
0.6000001,-0.19999993,-0.4999999 ,3855
0.7000001,-0.19999993,-0.4999999 ,1799
0.80000013,-0.19999993,-0.4999999 ,1028
0.90000015,-0.19999993,-0.4999999 ,1028
1.0000001,-0.19999993,-0.4999999 ,1028
0.20000008,-0.19999993,-0.4999999 ,65792
0.30000007,-0.19999993,-0.4999999 ,65792
0.40000007,-0.19999993,-0.4999999 ,65792
0.50000006,-0.19999993,-0.4999999 ,65792
0.6000001,-0.19999993,-0.4999999 ,3855
0.7000001,-0.19999993,-0.4999999 ,1799
0.80000013,-0.19999993,-0.4999999 ,1028
0.90000015,-0.19999993,-0.4999999 ,1028
1.0000001,-0.19999993,-0.4999999 ,1028
-0.6999999,-0.19999993,-0.4999999 ,1799
-0.5999999,-0.19999993,-0.4999999 ,3855
-0.4999999,-0.19999993,-0.4999999 ,65792
-0.39999992,-0.19999993,-0.4999999 ,65792
-0.29999992,-0.19999993,-0.4999999 ,65792
-0.19999993,-0.19999993,-0.4999999 ,65792
-9.999993e-2,-0.19999993,-0.4999999 ,3341
7.4505806e-8,-0.19999993,-0.4999999 ,2056
0.100000076,-0.19999993,-0.4999999 ,3341
-0.6999999,-0.19999993,-0.4999999 ,1799
-0.5999999,-0.19999993,-0.4999999 ,3855
-0.4999999,-0.19999993,-0.4999999 ,65792
-0.39999992,-0.19999993,-0.4999999 ,65792
-0.29999992,-0.19999993,-0.4999999 ,65792
-0.19999993,-0.19999993,-0.4999999 ,65792
-9.999993e-2,-0.19999993,-0.4999999 ,3341
7.4505806e-8,-0.19999993,-0.4999999 ,2056
0.100000076,-0.19999993,-0.4999999 ,3341
0.50000006,-0.29999992,-0.4999999 ,12079
0.6000001,-0.29999992,-0.4999999 ,1542
0.7000001,-0.29999992,-0.4999999 ,1285
0.80000013,-0.29999992,-0.4999999 ,1028
0.90000015,-0.29999992,-0.4999999 ,1028
1.0000001,-0.29999992,-0.4999999 ,1028
-1.0,-0.19999993,-0.4999999 ,1028
-0.9,-0.19999993,-0.4999999 ,1028
-0.79999995,-0.19999993,-0.4999999 ,1028
0.50000006,-0.29999992,-0.4999999 ,12079
0.6000001,-0.29999992,-0.4999999 ,1542
0.7000001,-0.29999992,-0.4999999 ,1285
0.80000013,-0.29999992,-0.4999999 ,1028
0.90000015,-0.29999992,-0.4999999 ,1028
1.0000001,-0.29999992,-0.4999999 ,1028
-1.0,-0.19999993,-0.4999999 ,1028
-0.9,-0.19999993,-0.4999999 ,1028
-0.79999995,-0.19999993,-0.4999999 ,1028
-0.39999992,-0.29999992,-0.4999999 ,65792
-0.29999992,-0.29999992,-0.4999999 ,65792
-0.19999993,-0.29999992,-0.4999999 ,65792
-9.999993e-2,-0.29999992,-0.4999999 ,65792
7.4505806e-8,-0.29999992,-0.4999999 ,2570
0.100000076,-0.29999992,-0.4999999 ,65792
0.20000008,-0.29999992,-0.4999999 ,65792
0.30000007,-0.29999992,-0.4999999 ,65792
0.40000007,-0.29999992,-0.4999999 ,65792
-0.39999992,-0.29999992,-0.4999999 ,65792
-0.29999992,-0.29999992,-0.4999999 ,65792
-0.19999993,-0.29999992,-0.4999999 ,65792
-9.999993e-2,-0.29999992,-0.4999999 ,65792
7.4505806e-8,-0.29999992,-0.4999999 ,2570
0.100000076,-0.29999992,-0.4999999 ,65792
0.20000008,-0.29999992,-0.4999999 ,65792
0.30000007,-0.29999992,-0.4999999 ,65792
0.40000007,-0.29999992,-0.4999999 ,65792
-0.39999992,-0.5999999,-0.4999999 ,1542
-0.29999992,-0.5999999,-0.4999999 ,2570
-0.19999993,-0.5999999,-0.4999999 ,8224
-9.999993e-2,-0.5999999,-0.4999999 ,65792
7.4505806e-8,-0.5999999,-0.4999999 ,65792
0.100000076,-0.5999999,-0.4999999 ,65792
0.20000008,-0.5999999,-0.4999999 ,8224
0.30000007,-0.5999999,-0.4999999 ,2570
0.40000007,-0.5999999,-0.4999999 ,1542
0.80000013,-0.39999992,-0.4999999 ,1028
0.90000015,-0.39999992,-0.4999999 ,1028
1.0000001,-0.39999992,-0.4999999 ,1028
-1.0,-0.29999992,-0.4999999 ,1028
-0.9,-0.29999992,-0.4999999 ,1028
-0.79999995,-0.29999992,-0.4999999 ,1028
-0.6999999,-0.29999992,-0.4999999 ,1285
-0.5999999,-0.29999992,-0.4999999 ,1542
-0.4999999,-0.29999992,-0.4999999 ,12079
-9.999993e-2,-0.39999992,-0.4999999 ,65792
7.4505806e-8,-0.39999992,-0.4999999 ,65792
0.100000076,-0.39999992,-0.4999999 ,65792
0.20000008,-0.39999992,-0.4999999 ,65792
0.30000007,-0.39999992,-0.4999999 ,65792
0.40000007,-0.39999992,-0.4999999 ,5397
0.50000006,-0.39999992,-0.4999999 ,2056
0.6000001,-0.39999992,-0.4999999 ,1285
0.7000001,-0.39999992,-0.4999999 ,1285
-1.0,-0.39999992,-0.4999999 ,1028
-0.9,-0.39999992,-0.4999999 ,1028
-0.79999995,-0.39999992,-0.4999999 ,1028
-0.6999999,-0.39999992,-0.4999999 ,1285
-0.5999999,-0.39999992,-0.4999999 ,1285
-0.4999999,-0.39999992,-0.4999999 ,2056
-0.39999992,-0.39999992,-0.4999999 ,5397
-0.29999992,-0.39999992,-0.4999999 ,65792
-0.19999993,-0.39999992,-0.4999999 ,65792
0.20000008,-0.4999999,-0.4999999 ,65792
0.30000007,-0.4999999,-0.4999999 ,2827
0.40000007,-0.4999999,-0.4999999 ,2056
0.50000006,-0.4999999,-0.4999999 ,1285
0.6000001,-0.4999999,-0.4999999 ,1285
0.7000001,-0.4999999,-0.4999999 ,1028
0.80000013,-0.4999999,-0.4999999 ,1028
0.90000015,-0.4999999,-0.4999999 ,1028
1.0000001,-0.4999999,-0.4999999 ,771
-0.6999999,-0.4999999,-0.4999999 ,1028
-0.5999999,-0.4999999,-0.4999999 ,1285
-0.4999999,-0.4999999,-0.4999999 ,1285
-0.39999992,-0.4999999,-0.4999999 ,2056
-0.29999992,-0.4999999,-0.4999999 ,2827
-0.19999993,-0.4999999,-0.4999999 ,65792
-9.999993e-2,-0.4999999,-0.4999999 ,65792
7.4505806e-8,-0.4999999,-0.4999999 ,65792
0.100000076,-0.4999999,-0.4999999 ,65792
0.50000006,-0.5999999,-0.4999999 ,1285
0.6000001,-0.5999999,-0.4999999 ,1028
0.7000001,-0.5999999,-0.4999999 ,1028
0.80000013,-0.5999999,-0.4999999 ,1028
0.90000015,-0.5999999,-0.4999999 ,771
1.0000001,-0.5999999,-0.4999999 ,771
-1.0,-0.4999999,-0.4999999 ,771
-0.9,-0.4999999,-0.4999999 ,1028
-0.79999995,-0.4999999,-0.4999999 ,1028
-0.39999992,-0.5999999,-0.4999999 ,1542
-0.29999992,-0.5999999,-0.4999999 ,2570
-0.19999993,-0.5999999,-0.4999999 ,8224
-9.999993e-2,-0.5999999,-0.4999999 ,65792
7.4505806e-8,-0.5999999,-0.4999999 ,65792
0.100000076,-0.5999999,-0.4999999 ,65792
0.20000008,-0.5999999,-0.4999999 ,8224
0.30000007,-0.5999999,-0.4999999 ,2570
0.40000007,-0.5999999,-0.4999999 ,1542
0.80000013,-0.6999999,-0.4999999 ,771
0.90000015,-0.6999999,-0.4999999 ,771
1.0000001,-0.6999999,-0.4999999 ,771
-1.0,-0.5999999,-0.4999999 ,771
-0.9,-0.5999999,-0.4999999 ,771
-0.79999995,-0.5999999,-0.4999999 ,1028
-0.6999999,-0.5999999,-0.4999999 ,1028
-0.5999999,-0.5999999,-0.4999999 ,1028
-0.4999999,-0.5999999,-0.4999999 ,1285
0.80000013,-0.6999999,-0.4999999 ,771
0.90000015,-0.6999999,-0.4999999 ,771
1.0000001,-0.6999999,-0.4999999 ,771
-1.0,-0.5999999,-0.4999999 ,771
-0.9,-0.5999999,-0.4999999 ,771
-0.79999995,-0.5999999,-0.4999999 ,1028
-0.6999999,-0.5999999,-0.4999999 ,1028
-0.5999999,-0.5999999,-0.4999999 ,1028
-0.4999999,-0.5999999,-0.4999999 ,1285
-9.999993e-2,-0.6999999,-0.4999999 ,2570
7.4505806e-8,-0.6999999,-0.4999999 ,3598
0.100000076,-0.6999999,-0.4999999 ,2570
0.20000008,-0.6999999,-0.4999999 ,2056
0.30000007,-0.6999999,-0.4999999 ,1285
0.40000007,-0.6999999,-0.4999999 ,1285
0.50000006,-0.6999999,-0.4999999 ,1028
0.6000001,-0.6999999,-0.4999999 ,1028
0.7000001,-0.6999999,-0.4999999 ,1028
-9.999993e-2,-0.6999999,-0.4999999 ,2570
7.4505806e-8,-0.6999999,-0.4999999 ,3598
0.100000076,-0.6999999,-0.4999999 ,2570
0.20000008,-0.6999999,-0.4999999 ,2056
0.30000007,-0.6999999,-0.4999999 ,1285
0.40000007,-0.6999999,-0.4999999 ,1285
0.50000006,-0.6999999,-0.4999999 ,1028
0.6000001,-0.6999999,-0.4999999 ,1028
0.7000001,-0.6999999,-0.4999999 ,1028
-1.0,-0.6999999,-0.4999999 ,771
-0.9,-0.6999999,-0.4999999 ,771
-0.79999995,-0.6999999,-0.4999999 ,771
-0.6999999,-0.6999999,-0.4999999 ,1028
-0.5999999,-0.6999999,-0.4999999 ,1028
-0.4999999,-0.6999999,-0.4999999 ,1028
-0.39999992,-0.6999999,-0.4999999 ,1285
-0.29999992,-0.6999999,-0.4999999 ,1285
-0.19999993,-0.6999999,-0.4999999 ,2056
-1.0,-0.6999999,-0.4999999 ,771
-0.9,-0.6999999,-0.4999999 ,771
-0.79999995,-0.6999999,-0.4999999 ,771
-0.6999999,-0.6999999,-0.4999999 ,1028
-0.5999999,-0.6999999,-0.4999999 ,1028
-0.4999999,-0.6999999,-0.4999999 ,1028
-0.39999992,-0.6999999,-0.4999999 ,1285
-0.29999992,-0.6999999,-0.4999999 ,1285
-0.19999993,-0.6999999,-0.4999999 ,2056
0.20000008,-0.79999995,-0.4999999 ,1285
0.30000007,-0.79999995,-0.4999999 ,1285
0.40000007,-0.79999995,-0.4999999 ,1028
0.50000006,-0.79999995,-0.4999999 ,1028
0.6000001,-0.79999995,-0.4999999 ,1028
0.7000001,-0.79999995,-0.4999999 ,771
0.80000013,-0.79999995,-0.4999999 ,771
0.90000015,-0.79999995,-0.4999999 ,771
1.0000001,-0.79999995,-0.4999999 ,771
0.20000008,-0.79999995,-0.4999999 ,1285
0.30000007,-0.79999995,-0.4999999 ,1285
0.40000007,-0.79999995,-0.4999999 ,1028
0.50000006,-0.79999995,-0.4999999 ,1028
0.6000001,-0.79999995,-0.4999999 ,1028
0.7000001,-0.79999995,-0.4999999 ,771
0.80000013,-0.79999995,-0.4999999 ,771
0.90000015,-0.79999995,-0.4999999 ,771
1.0000001,-0.79999995,-0.4999999 ,771
-0.6999999,-0.79999995,-0.4999999 ,771
-0.5999999,-0.79999995,-0.4999999 ,1028
-0.4999999,-0.79999995,-0.4999999 ,1028
-0.39999992,-0.79999995,-0.4999999 ,1028
-0.29999992,-0.79999995,-0.4999999 ,1285
-0.19999993,-0.79999995,-0.4999999 ,1285
-9.999993e-2,-0.79999995,-0.4999999 ,1285
7.4505806e-8,-0.79999995,-0.4999999 ,1285
0.100000076,-0.79999995,-0.4999999 ,1285
-0.6999999,-0.79999995,-0.4999999 ,771
-0.5999999,-0.79999995,-0.4999999 ,1028
-0.4999999,-0.79999995,-0.4999999 ,1028
-0.39999992,-0.79999995,-0.4999999 ,1028
-0.29999992,-0.79999995,-0.4999999 ,1285
-0.19999993,-0.79999995,-0.4999999 ,1285
-9.999993e-2,-0.79999995,-0.4999999 ,1285
7.4505806e-8,-0.79999995,-0.4999999 ,1285
0.100000076,-0.79999995,-0.4999999 ,1285
0.50000006,-0.9,-0.4999999 ,771
0.6000001,-0.9,-0.4999999 ,771
0.7000001,-0.9,-0.4999999 ,771
0.80000013,-0.9,-0.4999999 ,771
0.90000015,-0.9,-0.4999999 ,771
1.0000001,-0.9,-0.4999999 ,771
-1.0,-0.79999995,-0.4999999 ,771
-0.9,-0.79999995,-0.4999999 ,771
-0.79999995,-0.79999995,-0.4999999 ,771
0.50000006,-0.9,-0.4999999 ,771
0.6000001,-0.9,-0.4999999 ,771
0.7000001,-0.9,-0.4999999 ,771
0.80000013,-0.9,-0.4999999 ,771
0.90000015,-0.9,-0.4999999 ,771
1.0000001,-0.9,-0.4999999 ,771
-1.0,-0.79999995,-0.4999999 ,771
-0.9,-0.79999995,-0.4999999 ,771
-0.79999995,-0.79999995,-0.4999999 ,771
-0.39999992,-0.9,-0.4999999 ,1028
-0.29999992,-0.9,-0.4999999 ,1028
-0.19999993,-0.9,-0.4999999 ,1028
-9.999993e-2,-0.9,-0.4999999 ,1028
7.4505806e-8,-0.9,-0.4999999 ,1028
0.100000076,-0.9,-0.4999999 ,1028
0.20000008,-0.9,-0.4999999 ,1028
0.30000007,-0.9,-0.4999999 ,1028
0.40000007,-0.9,-0.4999999 ,1028
-0.39999992,-0.9,-0.4999999 ,1028
-0.29999992,-0.9,-0.4999999 ,1028
-0.19999993,-0.9,-0.4999999 ,1028
-9.999993e-2,-0.9,-0.4999999 ,1028
7.4505806e-8,-0.9,-0.4999999 ,1028
0.100000076,-0.9,-0.4999999 ,1028
0.20000008,-0.9,-0.4999999 ,1028
0.30000007,-0.9,-0.4999999 ,1028
0.40000007,-0.9,-0.4999999 ,1028
0.80000013,-1.0,-0.4999999 ,771
0.90000015,-1.0,-0.4999999 ,771
1.0000001,-1.0,-0.4999999 ,771
-1.0,-0.9,-0.4999999 ,771
-0.9,-0.9,-0.4999999 ,771
-0.79999995,-0.9,-0.4999999 ,771
-0.6999999,-0.9,-0.4999999 ,771
-0.5999999,-0.9,-0.4999999 ,771
-0.4999999,-0.9,-0.4999999 ,771
0.80000013,-1.0,-0.4999999 ,771
0.90000015,-1.0,-0.4999999 ,771
1.0000001,-1.0,-0.4999999 ,771
-1.0,-0.9,-0.4999999 ,771
-0.9,-0.9,-0.4999999 ,771
-0.79999995,-0.9,-0.4999999 ,771
-0.6999999,-0.9,-0.4999999 ,771
-0.5999999,-0.9,-0.4999999 ,771
-0.4999999,-0.9,-0.4999999 ,771
-9.999993e-2,-1.0,-0.4999999 ,771
7.4505806e-8,-1.0,-0.4999999 ,1028
0.100000076,-1.0,-0.4999999 ,771
0.20000008,-1.0,-0.4999999 ,771
0.30000007,-1.0,-0.4999999 ,771
0.40000007,-1.0,-0.4999999 ,771
0.50000006,-1.0,-0.4999999 ,771
0.6000001,-1.0,-0.4999999 ,771
0.7000001,-1.0,-0.4999999 ,771
-9.999993e-2,-1.0,-0.4999999 ,771
7.4505806e-8,-1.0,-0.4999999 ,1028
0.100000076,-1.0,-0.4999999 ,771
0.20000008,-1.0,-0.4999999 ,771
0.30000007,-1.0,-0.4999999 ,771
0.40000007,-1.0,-0.4999999 ,771
0.50000006,-1.0,-0.4999999 ,771
0.6000001,-1.0,-0.4999999 ,771
0.7000001,-1.0,-0.4999999 ,771
-1.0,-1.0,-0.4999999 ,771
-0.9,-1.0,-0.4999999 ,771
-0.79999995,-1.0,-0.4999999 ,771
-0.6999999,-1.0,-0.4999999 ,771
-0.5999999,-1.0,-0.4999999 ,771
-0.4999999,-1.0,-0.4999999 ,771
-0.39999992,-1.0,-0.4999999 ,771
-0.29999992,-1.0,-0.4999999 ,771
-0.19999993,-1.0,-0.4999999 ,771
-1.0,-1.0,-0.4999999 ,771
-0.9,-1.0,-0.4999999 ,771
-0.79999995,-1.0,-0.4999999 ,771
-0.6999999,-1.0,-0.4999999 ,771
-0.5999999,-1.0,-0.4999999 ,771
-0.4999999,-1.0,-0.4999999 ,771
-0.39999992,-1.0,-0.4999999 ,771
-0.29999992,-1.0,-0.4999999 ,771
-0.19999993,-1.0,-0.4999999 ,771
0.20000008,1.0000001,-0.5999999 ,1028
0.30000007,1.0000001,-0.5999999 ,1028
0.40000007,1.0000001,-0.5999999 ,771
0.50000006,1.0000001,-0.5999999 ,771
0.6000001,1.0000001,-0.5999999 ,771
0.7000001,1.0000001,-0.5999999 ,771
0.80000013,1.0000001,-0.5999999 ,771
0.90000015,1.0000001,-0.5999999 ,771
1.0000001,1.0000001,-0.5999999 ,771
0.20000008,1.0000001,-0.5999999 ,1028
0.30000007,1.0000001,-0.5999999 ,1028
0.40000007,1.0000001,-0.5999999 ,771
0.50000006,1.0000001,-0.5999999 ,771
0.6000001,1.0000001,-0.5999999 ,771
0.7000001,1.0000001,-0.5999999 ,771
0.80000013,1.0000001,-0.5999999 ,771
0.90000015,1.0000001,-0.5999999 ,771
1.0000001,1.0000001,-0.5999999 ,771
-0.6999999,1.0000001,-0.5999999 ,771
-0.5999999,1.0000001,-0.5999999 ,771
-0.4999999,1.0000001,-0.5999999 ,771
-0.39999992,1.0000001,-0.5999999 ,771
-0.29999992,1.0000001,-0.5999999 ,1028
-0.19999993,1.0000001,-0.5999999 ,1028
-9.999993e-2,1.0000001,-0.5999999 ,1028
7.4505806e-8,1.0000001,-0.5999999 ,1028
0.100000076,1.0000001,-0.5999999 ,1028
-0.6999999,1.0000001,-0.5999999 ,771
-0.5999999,1.0000001,-0.5999999 ,771
-0.4999999,1.0000001,-0.5999999 ,771
-0.39999992,1.0000001,-0.5999999 ,771
-0.29999992,1.0000001,-0.5999999 ,1028
-0.19999993,1.0000001,-0.5999999 ,1028
-9.999993e-2,1.0000001,-0.5999999 ,1028
7.4505806e-8,1.0000001,-0.5999999 ,1028
0.100000076,1.0000001,-0.5999999 ,1028
-0.39999992,0.6000001,-0.5999999 ,1542
-0.29999992,0.6000001,-0.5999999 ,6168
-0.19999993,0.6000001,-0.5999999 ,65792
-9.999993e-2,0.6000001,-0.5999999 ,65792
7.4505806e-8,0.6000001,-0.5999999 ,65792
0.100000076,0.6000001,-0.5999999 ,65792
0.20000008,0.6000001,-0.5999999 ,65792
0.30000007,0.6000001,-0.5999999 ,6168
0.40000007,0.6000001,-0.5999999 ,1542
0.50000006,0.90000015,-0.5999999 ,1028
0.6000001,0.90000015,-0.5999999 ,771
0.7000001,0.90000015,-0.5999999 ,771
0.80000013,0.90000015,-0.5999999 ,771
0.90000015,0.90000015,-0.5999999 ,771
1.0000001,0.90000015,-0.5999999 ,771
-1.0,1.0000001,-0.5999999 ,771
-0.9,1.0000001,-0.5999999 ,771
-0.79999995,1.0000001,-0.5999999 ,771
-0.39999992,0.90000015,-0.5999999 ,1028
-0.29999992,0.90000015,-0.5999999 ,1028
-0.19999993,0.90000015,-0.5999999 ,1285
-9.999993e-2,0.90000015,-0.5999999 ,1285
7.4505806e-8,0.90000015,-0.5999999 ,1285
0.100000076,0.90000015,-0.5999999 ,1285
0.20000008,0.90000015,-0.5999999 ,1285
0.30000007,0.90000015,-0.5999999 ,1028
0.40000007,0.90000015,-0.5999999 ,1028
0.80000013,0.80000013,-0.5999999 ,771
0.90000015,0.80000013,-0.5999999 ,771
1.0000001,0.80000013,-0.5999999 ,771
-1.0,0.90000015,-0.5999999 ,771
-0.9,0.90000015,-0.5999999 ,771
-0.79999995,0.90000015,-0.5999999 ,771
-0.6999999,0.90000015,-0.5999999 ,771
-0.5999999,0.90000015,-0.5999999 ,771
-0.4999999,0.90000015,-0.5999999 ,1028
-9.999993e-2,0.80000013,-0.5999999 ,3855
7.4505806e-8,0.80000013,-0.5999999 ,65792
0.100000076,0.80000013,-0.5999999 ,3855
0.20000008,0.80000013,-0.5999999 ,1799
0.30000007,0.80000013,-0.5999999 ,1285
0.40000007,0.80000013,-0.5999999 ,1285
0.50000006,0.80000013,-0.5999999 ,1028
0.6000001,0.80000013,-0.5999999 ,1028
0.7000001,0.80000013,-0.5999999 ,771
-1.0,0.80000013,-0.5999999 ,771
-0.9,0.80000013,-0.5999999 ,771
-0.79999995,0.80000013,-0.5999999 ,771
-0.6999999,0.80000013,-0.5999999 ,771
-0.5999999,0.80000013,-0.5999999 ,1028
-0.4999999,0.80000013,-0.5999999 ,1028
-0.39999992,0.80000013,-0.5999999 ,1285
-0.29999992,0.80000013,-0.5999999 ,1285
-0.19999993,0.80000013,-0.5999999 ,1799
0.20000008,0.7000001,-0.5999999 ,65792
0.30000007,0.7000001,-0.5999999 ,1799
0.40000007,0.7000001,-0.5999999 ,1285
0.50000006,0.7000001,-0.5999999 ,1028
0.6000001,0.7000001,-0.5999999 ,1028
0.7000001,0.7000001,-0.5999999 ,1028
0.80000013,0.7000001,-0.5999999 ,771
0.90000015,0.7000001,-0.5999999 ,771
1.0000001,0.7000001,-0.5999999 ,771
-0.6999999,0.7000001,-0.5999999 ,1028
-0.5999999,0.7000001,-0.5999999 ,1028
-0.4999999,0.7000001,-0.5999999 ,1028
-0.39999992,0.7000001,-0.5999999 ,1285
-0.29999992,0.7000001,-0.5999999 ,1799
-0.19999993,0.7000001,-0.5999999 ,65792
-9.999993e-2,0.7000001,-0.5999999 ,65792
7.4505806e-8,0.7000001,-0.5999999 ,65792
0.100000076,0.7000001,-0.5999999 ,65792
0.50000006,0.6000001,-0.5999999 ,1285
0.6000001,0.6000001,-0.5999999 ,1028
0.7000001,0.6000001,-0.5999999 ,1028
0.80000013,0.6000001,-0.5999999 ,1028
0.90000015,0.6000001,-0.5999999 ,771
1.0000001,0.6000001,-0.5999999 ,771
-1.0,0.7000001,-0.5999999 ,771
-0.9,0.7000001,-0.5999999 ,771
-0.79999995,0.7000001,-0.5999999 ,771
-0.39999992,0.6000001,-0.5999999 ,1542
-0.29999992,0.6000001,-0.5999999 ,6168
-0.19999993,0.6000001,-0.5999999 ,65792
-9.999993e-2,0.6000001,-0.5999999 ,65792
7.4505806e-8,0.6000001,-0.5999999 ,65792
0.100000076,0.6000001,-0.5999999 ,65792
0.20000008,0.6000001,-0.5999999 ,65792
0.30000007,0.6000001,-0.5999999 ,6168
0.40000007,0.6000001,-0.5999999 ,1542
0.80000013,0.50000006,-0.5999999 ,1028
0.90000015,0.50000006,-0.5999999 ,771
1.0000001,0.50000006,-0.5999999 ,771
-1.0,0.6000001,-0.5999999 ,771
-0.9,0.6000001,-0.5999999 ,771
-0.79999995,0.6000001,-0.5999999 ,1028
-0.6999999,0.6000001,-0.5999999 ,1028
-0.5999999,0.6000001,-0.5999999 ,1028
-0.4999999,0.6000001,-0.5999999 ,1285
0.80000013,0.50000006,-0.5999999 ,1028
0.90000015,0.50000006,-0.5999999 ,771
1.0000001,0.50000006,-0.5999999 ,771
-1.0,0.6000001,-0.5999999 ,771
-0.9,0.6000001,-0.5999999 ,771
-0.79999995,0.6000001,-0.5999999 ,1028
-0.6999999,0.6000001,-0.5999999 ,1028
-0.5999999,0.6000001,-0.5999999 ,1028
-0.4999999,0.6000001,-0.5999999 ,1285
-9.999993e-2,0.50000006,-0.5999999 ,43433
7.4505806e-8,0.50000006,-0.5999999 ,65792
0.100000076,0.50000006,-0.5999999 ,43176
0.20000008,0.50000006,-0.5999999 ,65792
0.30000007,0.50000006,-0.5999999 ,4883
0.40000007,0.50000006,-0.5999999 ,1799
0.50000006,0.50000006,-0.5999999 ,1285
0.6000001,0.50000006,-0.5999999 ,1028
0.7000001,0.50000006,-0.5999999 ,1028
-9.999993e-2,0.50000006,-0.5999999 ,43433
7.4505806e-8,0.50000006,-0.5999999 ,65792
0.100000076,0.50000006,-0.5999999 ,43176
0.20000008,0.50000006,-0.5999999 ,65792
